7.800836861133575439e-02	3.579699993133544922e+00	1.768179684877395630e-01	0.000000000000000000e+00	2.023751680000000000e+08	1.072145700454711914e+00	2.142282247543334961e+00	-4.674005787819623947e-03
3.634832054376602173e-02	3.579799890518188477e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.023751680000000000e+08	1.084669947624206543e+00	2.655781507492065430e+00	-4.423895385116338730e-03
-5.335428752005100250e-03	3.579900026321411133e+00	1.704618215560913086e+00	0.000000000000000000e+00	2.023751680000000000e+08	1.084094047546386719e+00	2.518800258636474609e+00	-4.173730500042438507e-03
3.326120078563690186e-01	3.579999923706054688e+00	1.712925791740417480e+00	0.000000000000000000e+00	2.023751680000000000e+08	1.083654522895812988e+00	2.413130760192871094e+00	-3.923528362065553665e-03
-7.500085234642028809e-02	3.580100059509277344e+00	1.848564267158508301e+00	0.000000000000000000e+00	6.815744000000000000e+07	1.083428978919982910e+00	2.334715843200683594e+00	-3.673294093459844589e-03
-6.799229383468627930e-01	3.580199956893920898e+00	1.958036065101623535e+00	0.000000000000000000e+00	1.048576000000000000e+06	1.082953214645385742e+00	2.352541446685791016e+00	-3.422983456403017044e-03
1.562443748116493225e-02	3.580300092697143555e+00	1.914803266525268555e+00	0.000000000000000000e+00	1.048576000000000000e+06	1.082503795623779297e+00	2.364231824874877930e+00	-3.172662807628512383e-03
9.169346094131469727e-01	3.580399990081787109e+00	1.794292092323303223e+00	0.000000000000000000e+00	1.048576000000000000e+06	1.082048296928405762e+00	2.407075643539428711e+00	-2.922287909314036369e-03
-6.573884487152099609e-01	3.580499887466430664e+00	2.032526254653930664e+00	0.000000000000000000e+00	1.048576000000000000e+06	1.081840872764587402e+00	2.307664632797241211e+00	-2.671880181878805161e-03
-8.926090598106384277e-01	3.580600023269653320e+00	2.020938634872436523e+00	0.000000000000000000e+00	1.048576000000000000e+06	1.081340551376342773e+00	2.401970624923706055e+00	-2.421427983790636063e-03
3.165267407894134521e-01	3.580699920654296875e+00	1.960505008697509766e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.081001520156860352e+00	2.464467048645019531e+00	-2.170922467485070229e-03
2.653556168079376221e-01	3.580800056457519531e+00	1.935032725334167480e+00	0.000000000000000000e+00	1.048576000000000000e+06	1.080450534820556641e+00	2.493797540664672852e+00	-1.920401235111057758e-03
4.820833802223205566e-01	3.580899953842163086e+00	1.907137155532836914e+00	0.000000000000000000e+00	1.048576000000000000e+06	1.079564690589904785e+00	2.573224306106567383e+00	-1.669786754064261913e-03
-2.695281505584716797e-01	3.581000089645385742e+00	1.985080242156982422e+00	0.000000000000000000e+00	1.048576000000000000e+06	1.079194545745849609e+00	2.586542844772338867e+00	-1.419189502485096455e-03
-3.058165609836578369e-01	3.581099987030029297e+00	2.048380851745605469e+00	0.000000000000000000e+00	1.048576000000000000e+06	1.078832387924194336e+00	2.577108144760131836e+00	-1.168492715805768967e-03
1.189758419990539551e+00	3.581199884414672852e+00	1.806440830230712891e+00	0.000000000000000000e+00	1.048576000000000000e+06	1.078466653823852539e+00	2.623689651489257812e+00	-9.178105974569916725e-04
1.987636208534240723e+00	3.581300020217895508e+00	1.717027544975280762e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.077955722808837891e+00	2.647761821746826172e+00	-6.671000737696886063e-04
4.739847183227539062e-01	3.581399917602539062e+00	1.783660531044006348e+00	0.000000000000000000e+00	1.048576000000000000e+06	1.077186107635498047e+00	2.555532455444335938e+00	-4.160804674029350281e-04
-1.171627640724182129e+00	3.581500053405761719e+00	1.908149123191833496e+00	0.000000000000000000e+00	1.048576000000000000e+06	1.076687097549438477e+00	2.585353136062622070e+00	-1.658492692513391376e-04
-7.603649497032165527e-01	3.581599950790405273e+00	2.015601396560668945e+00	0.000000000000000000e+00	1.048576000000000000e+06	1.076663374900817871e+00	2.661437511444091797e+00	8.628175419289618731e-05
-7.605331540107727051e-01	3.581700086593627930e+00	1.946191191673278809e+00	0.000000000000000000e+00	1.048576000000000000e+06	1.076705813407897949e+00	2.680139303207397461e+00	3.351248742546886206e-04
-1.942950300872325897e-02	3.581799983978271484e+00	1.878839969635009766e+00	0.000000000000000000e+00	1.048576000000000000e+06	1.076069831848144531e+00	2.693487405776977539e+00	5.881926626898348331e-04
4.988892674446105957e-01	3.581899881362915039e+00	1.795473337173461914e+00	0.000000000000000000e+00	1.048576000000000000e+06	1.075698971748352051e+00	2.716901063919067383e+00	8.410442969761788845e-04
8.664758205413818359e-01	3.582000017166137695e+00	1.829331159591674805e+00	0.000000000000000000e+00	1.048576000000000000e+06	1.075668931007385254e+00	2.631091833114624023e+00	1.077026128768920898e-03
