3.090021312236785889e-01	3.579999923706054688e+00	1.931829601526260376e-01	0.000000000000000000e+00	2.023751680000000000e+08	1.032296776771545410e+00	6.562536716461181641e+00	5.940340757369995117e-01
1.241578340530395508e+00	3.580100059509277344e+00	1.958435177803039551e-01	0.000000000000000000e+00	6.815744000000000000e+07	1.032733321189880371e+00	6.334335803985595703e+00	6.018589138984680176e-01
3.376115083694458008e+00	3.580199956893920898e+00	2.024021148681640625e-01	0.000000000000000000e+00	1.048576000000000000e+06	1.033774733543395996e+00	6.368209362030029297e+00	6.265254616737365723e-01
3.589951753616333008e+00	3.580300092697143555e+00	2.064009010791778564e-01	0.000000000000000000e+00	1.048576000000000000e+06	1.034047484397888184e+00	6.298176288604736328e+00	6.851494908332824707e-01
9.279510378837585449e-01	3.580399990081787109e+00	2.154482156038284302e-01	0.000000000000000000e+00	1.048576000000000000e+06	1.034035682678222656e+00	6.300540447235107422e+00	6.494386196136474609e-01
5.131196975708007812e-01	3.580499887466430664e+00	2.319565117359161377e-01	0.000000000000000000e+00	1.048576000000000000e+06	1.033296585083007812e+00	6.359127998352050781e+00	6.122739911079406738e-01
3.563225269317626953e+00	3.580600023269653320e+00	2.251412719488143921e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.033710837364196777e+00	6.412515163421630859e+00	6.304232478141784668e-01
2.858751296997070312e+00	3.580699920654296875e+00	2.301458418369293213e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.034166693687438965e+00	6.464972496032714844e+00	6.254750490188598633e-01
5.254922389984130859e+00	3.580800056457519531e+00	2.331553101539611816e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.034099340438842773e+00	6.551861763000488281e+00	6.840706467628479004e-01
6.791127473115921021e-02	3.580899953842163086e+00	2.591636478900909424e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.033759832382202148e+00	6.641584396362304688e+00	7.008324861526489258e-01
-2.144830942153930664e+00	3.581000089645385742e+00	2.734253406524658203e-01	0.000000000000000000e+00	1.048576000000000000e+06	1.033993363380432129e+00	6.715929508209228516e+00	6.266543865203857422e-01
-5.404718518257141113e-01	3.581099987030029297e+00	2.626430988311767578e-01	0.000000000000000000e+00	1.048576000000000000e+06	1.034653782844543457e+00	6.786035537719726562e+00	5.995059013366699219e-01
6.949891448020935059e-01	3.581199884414672852e+00	2.571228444576263428e-01	0.000000000000000000e+00	1.048576000000000000e+06	1.035608291625976562e+00	6.797913551330566406e+00	6.689100861549377441e-01
5.628754496574401855e-01	3.581300020217895508e+00	2.558153867721557617e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.035292029380798340e+00	6.846984863281250000e+00	7.106171250343322754e-01
5.422112345695495605e-01	3.581399917602539062e+00	2.529979944229125977e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.034778952598571777e+00	6.906008243560791016e+00	7.205174565315246582e-01
8.790937662124633789e-01	3.581500053405761719e+00	2.458640933036804199e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.034624218940734863e+00	6.917110443115234375e+00	6.701507568359375000e-01
-2.118652015924453735e-01	3.581599950790405273e+00	2.584993243217468262e-01	0.000000000000000000e+00	1.048576000000000000e+06	1.033805131912231445e+00	6.910607814788818359e+00	6.156820654869079590e-01
-1.892751336097717285e+00	3.581700086593627930e+00	2.625531852245330811e-01	0.000000000000000000e+00	1.048576000000000000e+06	1.035181641578674316e+00	6.846107006072998047e+00	6.047744154930114746e-01
5.053411722183227539e-01	3.581799983978271484e+00	2.541474997997283936e-01	0.000000000000000000e+00	1.048576000000000000e+06	1.034898519515991211e+00	6.642818927764892578e+00	6.380615234375000000e-01
2.706381559371948242e+00	3.581899881362915039e+00	2.411436587572097778e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.033965349197387695e+00	6.673604011535644531e+00	6.703428030014038086e-01
4.946838855743408203e+00	3.582000017166137695e+00	2.355636507272720337e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.033158659934997559e+00	6.540406703948974609e+00	6.552852392196655273e-01
1.082708716392517090e+00	3.582099914550781250e+00	2.676005661487579346e-01	0.000000000000000000e+00	1.048576000000000000e+06	1.034328818321228027e+00	6.311302185058593750e+00	6.225950717926025391e-01
-2.985768556594848633e+00	3.582200050354003906e+00	2.869053184986114502e-01	0.000000000000000000e+00	1.048576000000000000e+06	1.034229516983032227e+00	6.098841667175292969e+00	6.634963750839233398e-01
-2.437681913375854492e+00	3.582299947738647461e+00	2.911144196987152100e-01	0.000000000000000000e+00	1.048576000000000000e+06	1.032921791076660156e+00	5.907047748565673828e+00	6.919871568679809570e-01
-1.194656342267990112e-01	3.582400083541870117e+00	2.878727018833160400e-01	0.000000000000000000e+00	1.048576000000000000e+06	1.031376838684082031e+00	5.917395114898681641e+00	6.284059882164001465e-01
1.869219541549682617e+00	3.582499980926513672e+00	2.864972352981567383e-01	0.000000000000000000e+00	1.048576000000000000e+06	1.030832171440124512e+00	6.243389606475830078e+00	5.643830895423889160e-01
-1.476552605628967285e+00	3.582600116729736328e+00	2.993524670600891113e-01	0.000000000000000000e+00	1.048576000000000000e+06	1.031141877174377441e+00	6.070937156677246094e+00	6.561812758445739746e-01
-2.854430913925170898e+00	3.582700014114379883e+00	3.323568403720855713e-01	0.000000000000000000e+00	1.048576000000000000e+06	1.029716253280639648e+00	5.376133918762207031e+00	6.376128792762756348e-01
-1.440258175134658813e-01	3.582799911499023438e+00	3.122304975986480713e-01	0.000000000000000000e+00	1.048576000000000000e+06	1.029583215713500977e+00	4.542788505554199219e+00	6.181595921516418457e-01
3.028093814849853516e+00	3.582900047302246094e+00	2.974106073379516602e-01	0.000000000000000000e+00	1.048576000000000000e+06	1.029541611671447754e+00	4.682647228240966797e+00	6.318806409835815430e-01
